SITE,DATE,STANDTEMP,InvGPP,InvER
nwis_01649190,12/2/08,1.473508944,,0.523184332
nwis_01649190,12/3/08,1.645825486,,0.571088247
nwis_01649190,12/4/08,1.450994585,,0.663338491
nwis_01649190,12/5/08,1.566795217,,0.526923478
nwis_01649190,12/6/08,1.863510905,,0.593099288
nwis_01649190,12/7/08,1.958870497,1.707685151,0.488950497
nwis_01649190,12/8/08,2.09893442,,0.462535067
nwis_01649190,12/9/08,1.787786815,,0.63594875
nwis_01649190,12/10/08,1.183475635,,0.582609421
nwis_01649190,12/11/08,1.146638355,,
nwis_01649190,12/12/08,1.31967746,,
nwis_01649190,12/13/08,1.621391868,,0.266593417
nwis_01649190,12/16/08,1.21218935,,0.960988123
nwis_01649190,12/17/08,1.371139831,,0.833276185
nwis_01649190,12/18/08,1.36569217,,0.927334942
nwis_01649190,12/19/08,1.298259399,,0.90898079
nwis_01649190,12/20/08,1.412120754,,0.62559237
nwis_01649190,12/21/08,1.642355753,,0.724070407
nwis_01649190,12/22/08,2.163171942,,0.743040685
nwis_01649190,12/23/08,2.176431015,,0.686665866
nwis_01649190,12/24/08,1.894132303,,0.842191106
nwis_01649190,12/25/08,1.592895734,,0.72354723
nwis_01649190,12/26/08,1.735448577,,1.037898592
nwis_01649190,12/27/08,1.406506434,,1.030178153
nwis_01649190,12/28/08,0.989852314,,1.118087267
nwis_01649190,12/29/08,1.294226581,1.557466998,0.885360103
nwis_01649190,12/31/08,1.747015207,1.907256933,1.02794682
nwis_01649190,1/2/09,2.093294693,,0.972980715
nwis_01649190,1/3/09,2.078638429,,0.95445414
nwis_01649190,1/4/09,1.986424425,,1.777661324
nwis_01649190,1/5/09,1.715657485,,1.226826043
nwis_01649190,1/6/09,1.695094521,,0.794676482
nwis_01649190,1/7/09,1.648507037,,1.757135579
nwis_01649190,1/8/09,1.716923556,,0.935647039
nwis_01649190,1/9/09,1.935989629,,0.802977349
nwis_01649190,1/10/09,1.807487031,,0.794343304
nwis_01649190,1/11/09,1.715657485,,1.002663509
nwis_01649190,1/12/09,1.89445151,,0.896265884
nwis_01649190,1/14/09,2.106671344,,1.380429442
nwis_01649190,1/15/09,2.186138026,,1.736792585
nwis_01649190,1/16/09,2.196173269,,
nwis_01649190,1/17/09,2.193583075,,
nwis_01649190,1/18/09,2.192773704,,1.177312962
nwis_01649190,1/19/09,2.191478775,,0.790999273
nwis_01649190,1/20/09,2.195201909,,1.191156935
nwis_01649190,1/21/09,2.191155055,,1.063079405
nwis_01649190,1/22/09,2.190669484,,0.892383947
nwis_01649190,1/23/09,2.187918126,,0.881350161
nwis_01649190,1/24/09,2.188727312,,0.996716935
nwis_01649190,1/25/09,2.189698376,,1.212099885
nwis_01649190,1/26/09,2.188889153,,0.843719625
nwis_01649190,1/27/09,2.20119267,,0.712284015
nwis_01649190,1/28/09,2.22598323,,0.781261583
nwis_01649190,1/29/09,2.218850955,1.448435773,0.239617078
nwis_01649190,1/30/09,2.211235032,,0.400877881
nwis_01649190,1/31/09,2.211235032,,0.423983538
nwis_01649190,2/1/09,2.201354606,,0.430936832
nwis_01649190,2/2/09,2.157838311,,0.472441472
nwis_01649190,2/3/09,2.080409526,1.793626473,0.378129747
nwis_01649190,2/4/09,2.105542866,,0.563251024
nwis_01649190,2/5/09,2.203297933,,0.50170689
nwis_01649190,2/6/09,2.198925697,,0.475611963
nwis_01649190,2/7/09,2.155091206,1.534663576,0.404729923
nwis_01649190,2/8/09,1.839618865,1.731315589,0.459988984
nwis_01649190,2/9/09,1.741944119,1.829988814,0.613506448
nwis_01649190,2/10/09,1.510616777,1.424724747,0.534402243
nwis_01649190,2/12/09,1.02044103,1.195277407,0.336395728
nwis_01649190,2/13/09,1.317037811,1.492340508,0.434278743
nwis_01649190,2/14/09,1.506385973,1.746916291,0.506160421
nwis_01649190,2/15/09,1.588333658,1.693386566,0.484582997
nwis_01649190,2/16/09,1.696043138,1.713989307,0.513246836
nwis_01649190,2/17/09,1.847739118,1.78275763,0.5017918
nwis_01649190,2/18/09,1.90243326,1.723044764,0.308521738
nwis_01649190,2/19/09,1.671235118,,0.74958979
nwis_01649190,2/20/09,1.988989409,1.584745003,0.557384373
nwis_01649190,2/21/09,1.94110767,1.630289888,0.604871398
nwis_01649190,2/22/09,1.825932978,,0.960030035
nwis_01649190,2/23/09,2.00518806,1.370012749,0.550273971
nwis_01649190,2/24/09,2.081536666,1.801432388,0.617326683
nwis_01649190,2/25/09,1.981455654,1.866164278,0.650915787
nwis_01649190,2/27/09,1.297173563,1.672749033,0.862947106
nwis_01649190,2/28/09,1.388114539,1.388549944,0.922730345
nwis_01649190,3/4/09,2.11424982,1.917239748,0.53565819
nwis_01649190,3/5/09,1.893972702,1.474879984,0.612008969
nwis_01649190,3/6/09,1.458809318,1.02602873,0.604385997
nwis_01649190,3/7/09,1.020134919,1.016851984,0.712828514
nwis_01649190,3/8/09,0.690204469,1.048546803,0.767661973
nwis_01649190,3/9/09,0.627792973,0.662151976,0.465278021
nwis_01649190,3/11/09,0.861113646,1.078474096,0.783062545
nwis_01649190,3/12/09,1.0098828,1.045430341,0.827884051
nwis_01649190,3/13/09,1.20848212,1.320221185,0.955819166
nwis_01649190,3/14/09,1.209254405,1.219810029,0.855803941
nwis_01649190,3/15/09,1.212343832,1.904118594,0.987157075
nwis_01649190,3/16/09,1.141711136,1.028637307,0.658617402
nwis_01649190,3/17/09,0.999482869,1.036019705,0.569589985
nwis_01649190,3/19/09,0.831063749,1.192375767,0.697873863
nwis_01649190,3/20/09,1.006517543,1.234226338,0.87290197
nwis_01649190,3/21/09,1.179310819,1.430100815,0.945897348
nwis_01649190,3/22/09,1.018757472,1.127403733,0.724004931
nwis_01649190,3/23/09,1.0378969,0.799210346,0.523015927
nwis_01649190,3/24/09,1.180390506,0.989611942,0.661415873
nwis_01649190,3/25/09,1.156342245,1.41455242,0.962789296
nwis_01649190,3/27/09,0.724574331,0.930350236,0.473114439
nwis_01649190,3/28/09,0.725328702,,
nwis_01649190,3/29/09,0.556890414,1.711395162,0.332732448
nwis_01649190,3/30/09,0.695476799,,0.673705971
nwis_01649190,3/31/09,0.67153627,1.359878156,0.411900169
nwis_01649190,4/1/09,0.682825485,1.393153932,0.454293998
nwis_01649190,4/2/09,0.512047766,1.028409278,0.308576777
nwis_01649190,4/4/09,0.435297139,0.722348192,0.307098419
nwis_01649190,4/5/09,0.389830511,0.741599486,0.342600261
nwis_01649190,4/6/09,0.472220572,0.82775923,0.338817507
nwis_01649190,4/7/09,0.838496251,1.831249621,0.924683049
nwis_01649190,4/8/09,0.85929119,1.407924175,1.147603402
nwis_01649190,4/9/09,0.65318577,0.723019755,0.689454848
nwis_01649190,4/10/09,0.412551122,0.740242229,0.696205408
nwis_01649190,4/11/09,0.547614852,1.198353006,0.483959078
nwis_01649190,4/12/09,0.660403676,0.585373253,0.502545853
nwis_01649190,4/13/09,0.756735168,0.741884467,0.615439296
nwis_01649190,4/14/09,0.769583395,0.916091305,0.465919293
nwis_01649190,4/15/09,0.842441119,,0.76090274
nwis_01649190,4/16/09,0.570212706,0.724311303,0.542189547
nwis_01649190,4/17/09,0.351871024,0.344389508,0.296057075
nwis_01649190,4/18/09,0.148166994,0.375687569,0.335851584
nwis_01649190,4/19/09,0.191330753,0.364241959,0.31959458
nwis_01649190,4/20/09,0.46760148,,0.897049149
nwis_01649190,4/21/09,0.258756224,,0.935675475
nwis_01649190,4/23/09,0.422211356,0.515238198,0.324240913
nwis_01649190,4/24/09,0.213241481,0.399813924,0.210794313
nwis_01649190,4/25/09,-0.234331725,0.293699408,0.187672298
nwis_01649190,4/26/09,-0.530564708,0.307866621,0.165297242
nwis_01649190,4/27/09,-0.641265269,0.438889513,0.215303143
nwis_01649190,4/28/09,-0.651131848,0.360410355,0.178178539
nwis_01649190,4/29/09,-0.161820765,1.696046901,0.358441486
nwis_01649190,4/30/09,0.060362807,0.72613895,0.276759157
nwis_01649190,5/1/09,-0.126407103,0.986051922,0.351112475
nwis_01649190,5/2/09,-0.15430962,0.809860222,0.270099695
nwis_01649190,5/3/09,0.019517935,,
nwis_01649190,5/4/09,0.20676873,,
nwis_01649190,5/5/09,0.229137921,1.898399412,0.644044642
nwis_01649190,5/7/09,-0.1673079,,
nwis_01649190,5/8/09,-0.239079742,0.578530088,0.201575334
nwis_01649190,5/9/09,-0.388853351,0.519719987,0.218484158
nwis_01649190,5/10/09,-0.254467086,0.890364018,0.332576631
nwis_01649190,5/11/09,0.000436762,1.882820187,0.86656641
nwis_01649190,5/12/09,0.059194662,0.823092563,0.203360782
nwis_01649190,5/13/09,0.064890011,0.968862269,0.384204424
nwis_01649190,5/14/09,-0.119606312,0.813917598,0.299897877
nwis_01649190,5/15/09,-0.342393251,0.519918954,0.203221591
nwis_01649190,5/16/09,-0.390566731,1.024474734,0.345409758
nwis_01649190,5/17/09,-0.148096356,,0.719689429
nwis_01649190,5/18/09,0.153007317,0.578207957,0.212885357
nwis_01649190,5/19/09,0.194858395,0.815761242,0.258218874
nwis_01649190,5/20/09,0.055690631,0.891864819,0.281671841
nwis_01649190,5/21/09,-0.105708172,0.838389693,0.260281462
nwis_01649190,5/22/09,-0.29682894,0.720451687,0.225020608
nwis_01649190,5/23/09,-0.500059699,0.599903404,0.177337205
nwis_01649190,5/24/09,-0.563287753,0.722556646,0.196262632
nwis_01649190,5/26/09,-0.325068134,,0.298911882
nwis_01649190,5/27/09,-0.156765496,,0.208188375
nwis_01649190,5/28/09,-0.367995426,,
nwis_01649190,5/29/09,-0.516949651,,0.313799593
nwis_01649190,5/30/09,-0.404839177,,0.293795008
nwis_01649190,5/31/09,-0.394564046,,0.475110669
nwis_01649190,6/1/09,-0.264383494,,0.161005819
nwis_01649190,6/19/09,-0.606834747,,0.704718927
nwis_01649190,6/21/09,-0.669301678,,0.489773744
nwis_01649190,6/22/09,-0.687173534,,0.790202098
nwis_01649190,6/23/09,-0.71992015,,0.516242396
nwis_01649190,6/24/09,-0.753033211,1.947058184,0.409473486
nwis_01649190,6/25/09,-0.791548471,1.589893656,0.435985394
nwis_01649190,6/27/09,-0.838784508,,0.51425138
nwis_01649190,6/28/09,-0.658880713,,0.55384351
nwis_01649190,6/29/09,-0.692096014,1.384930791,0.361027186
nwis_01649190,6/30/09,-0.692236639,,0.91826584
nwis_01649190,7/1/09,-0.768728493,1.261280863,0.255399921
nwis_01649190,7/2/09,-0.721183953,1.775784036,0.387315641
nwis_01649190,7/3/09,-0.631675887,0.782004513,0.245401391
nwis_01649190,7/4/09,-0.662542758,1.447904453,0.386349919
nwis_01649190,7/5/09,-0.587759353,1.069187207,0.335294998
nwis_01649190,7/6/09,-0.648877063,1.08035971,0.308152995
nwis_01649190,7/7/09,-0.740692453,0.820945633,0.240168885
nwis_01649190,7/9/09,-0.591717239,0.638305555,0.487240214
nwis_01649190,7/10/09,-0.621517364,0.644244177,0.493453432
nwis_01649190,7/11/09,-0.715847343,0.574311693,0.472987368
nwis_01649190,7/12/09,-0.863196654,0.824837875,0.512366404
nwis_01649190,7/13/09,-0.789449574,0.952529878,0.57579927
nwis_01649190,7/14/09,-0.678591428,0.873084975,0.603057374
nwis_01649190,7/15/09,-0.725255661,0.966201926,0.669786876
nwis_01649190,7/16/09,-0.915267706,0.532364591,0.310511347
nwis_01649190,7/17/09,-0.875043079,1.609521359,0.643604354
nwis_01649190,7/18/09,-0.801899762,1.157758172,0.591029074
nwis_01649190,7/19/09,-0.691814763,1.086266563,0.580738237
nwis_01649190,7/20/09,-0.681968439,0.895373281,0.55414027
nwis_01649190,7/21/09,-0.773910802,0.849689284,0.480215139
nwis_01649190,7/22/09,-0.865984689,0.735769865,0.385138496
nwis_01649190,7/24/09,-0.948332246,,0.344960934
nwis_01649190,7/26/09,-0.995886475,1.744570082,0.325447177
nwis_01649190,7/27/09,-1.049955433,,0.485358025
nwis_01649190,7/28/09,-1.06348392,1.360093286,0.313338205
nwis_01649190,7/29/09,-1.06596773,,0.52522687
nwis_01649190,7/30/09,-1.091753149,1.105962076,0.336521603
nwis_01649190,7/31/09,-1.106492122,,0.865973173
nwis_01649190,8/2/09,-1.02190242,1.905066252,0.323483338
nwis_01649190,8/3/09,-1.025359391,0.898574751,0.233995705
nwis_01649190,8/4/09,-1.029645189,1.138656214,0.339784595
nwis_01649190,8/6/09,-0.904836683,1.579247701,0.509227981
nwis_01649190,8/7/09,-0.78763035,0.907010828,0.497283436
nwis_01649190,8/8/09,-0.830826592,0.751858827,0.458163027
nwis_01649190,8/9/09,-1.046364676,0.736510114,0.414648956
nwis_01649190,8/11/09,-1.199216608,0.908880928,0.473740682
nwis_01649190,8/12/09,-1.124659511,1.260665989,0.618614498
nwis_01649190,8/13/09,-1.074658586,0.802672304,0.427958105
nwis_01649190,8/14/09,-1.056306702,1.09632943,0.565928041
nwis_01649190,8/15/09,-1.030889278,0.968159448,0.511253353
nwis_01649190,8/16/09,-1.035312066,0.974688954,0.525091191
nwis_01649190,8/18/09,-1.123558936,1.570340276,0.67350771
nwis_01649190,8/19/09,-1.169867079,,0.690961177
nwis_01649190,8/20/09,-1.235773225,0.821609282,0.295052215
nwis_01649190,8/23/09,-1.095060052,0.937869092,0.246469026
nwis_01649190,8/24/09,-0.99934803,0.903505524,0.314708119
nwis_01649190,8/25/09,-0.95402263,1.071872795,0.414881516
nwis_01649190,8/26/09,-1.039733857,0.896434619,0.380329132
nwis_01649190,9/3/09,-0.430931318,1.613305436,0.586171476
nwis_01649190,9/4/09,-0.51978689,1.164643771,0.448892819
nwis_01649190,9/5/09,-0.606269813,1.518733153,0.519328879
nwis_01649190,9/6/09,-0.654231757,,1.239381464
nwis_01649190,9/7/09,-0.699828867,,0.530066944
nwis_01649190,9/8/09,-0.636894215,1.64446251,0.294609678
nwis_01649190,9/9/09,-0.608811886,1.517967573,0.331145834
nwis_01649190,9/10/09,-0.489407396,,0.567966882
nwis_01649190,9/12/09,-0.370425211,,0.376943466
nwis_01649190,9/13/09,-0.46609447,1.645563497,0.299711628
nwis_01649190,9/14/09,-0.509570933,1.640070676,0.325702617
nwis_01649190,9/15/09,-0.61445977,,0.56336631
nwis_01649190,9/16/09,-0.61940035,1.955688328,0.409092556
nwis_01649190,9/17/09,-0.440760474,,0.357591629
nwis_01649190,9/18/09,-0.480170784,1.384766502,0.31919582
nwis_01649190,9/19/09,-0.397276053,1.804542913,0.310065283
nwis_01649190,9/22/09,-0.385283335,1.954569404,0.385778626
nwis_01649190,9/23/09,-0.556917361,1.170256263,0.264069241
nwis_01649190,10/8/09,0.174876551,,0.780156982
nwis_01649190,10/9/09,-0.074112055,1.58334294,0.588920571
nwis_01649190,10/10/09,-0.151275476,,0.442230459
nwis_01649190,10/11/09,0.179576386,,0.721910253
nwis_01649190,10/12/09,0.385823625,,1.317542478
nwis_01649190,10/13/09,0.327442486,1.470818119,0.678213581
nwis_01649190,10/14/09,0.54671744,,1.089065252
nwis_01649190,10/15/09,0.646571592,,
nwis_01649190,10/16/09,0.767315476,,
nwis_01649190,10/17/09,0.802572131,,
nwis_01649190,10/18/09,0.87478722,,
nwis_01649190,10/19/09,0.895618898,,
nwis_01649190,10/22/09,0.430983849,1.599789834,
nwis_01649190,10/23/09,0.337506445,,1.33028337
nwis_01649190,10/24/09,-0.003057067,,1.585424655
nwis_01649190,10/25/09,0.281625807,,0.654766499
nwis_01649190,10/26/09,0.476691658,1.775901015,0.460183239
nwis_01649190,10/27/09,0.297280517,,
nwis_01649190,10/28/09,0.114170748,,0.468991724
nwis_01649190,10/29/09,0.167975648,,0.464315946
nwis_01649190,10/30/09,0.227076568,,0.429927619
nwis_01649190,10/31/09,0.079500821,,0.439105462
nwis_01649190,11/1/09,0.260525851,,0.48935379
nwis_01649190,11/2/09,0.380185642,,0.342723423
nwis_01649190,11/5/09,0.79802925,1.947430464,0.671052586
nwis_01649190,11/6/09,0.997342357,,0.78998769
nwis_01649190,11/7/09,1.092042573,,
nwis_01649190,11/8/09,0.851547551,1.660477303,1.155201273
nwis_01649190,11/9/09,0.658899736,1.733427037,1.085508418
nwis_01649190,11/10/09,0.483101927,1.342620014,0.771661091
nwis_01649190,11/11/09,0.59493435,,0.908175369
nwis_01649190,11/12/09,0.801512036,,1.471719719
nwis_01649190,11/13/09,0.644768097,,1.349073615
nwis_01649190,11/14/09,0.439760125,,0.324624938
nwis_01649190,11/17/09,0.726083101,1.333763578,0.981190111
nwis_01649190,11/18/09,0.689300777,1.794456785,1.47942926
nwis_01649190,11/20/09,0.518170449,,0.683649297
nwis_01649190,11/21/09,0.768978592,1.398547948,1.029840578
nwis_01649190,11/22/09,0.920431527,1.242339526,1.645516115
nwis_01649190,11/23/09,0.839406538,,1.615093073
nwis_01649190,11/24/09,0.659802087,,
nwis_01649190,11/25/09,0.574555556,,0.96396006
nwis_01649190,11/26/09,0.710095783,1.500437672,0.890465003
nwis_01649190,11/27/09,0.928810637,1.557496054,
nwis_01649190,11/28/09,1.150950634,1.399032875,
nwis_01649190,11/29/09,1.118322844,1.635825436,
nwis_01649190,11/30/09,0.959003677,1.925039494,1.820313866
nwis_01649190,12/3/09,0.698038136,,
nwis_01649190,12/4/09,0.986490322,1.212244341,
nwis_01649190,12/5/09,1.302603308,,
nwis_01649190,12/6/09,1.544964987,1.232565884,
nwis_01649190,12/7/09,1.505289238,1.354312409,
nwis_01649190,12/8/09,1.419764899,,
nwis_01649190,12/9/09,1.255953802,,
nwis_01649190,12/10/09,1.404323496,,
nwis_01649190,12/11/09,1.828955839,,
nwis_01649190,12/12/09,1.835002862,,
nwis_01649190,12/13/09,1.621549413,,
nwis_01649190,12/15/09,1.102335544,,
nwis_01649190,12/16/09,1.51688621,,
nwis_01649190,12/17/09,1.813368896,,
nwis_01649190,12/18/09,1.900996322,,
nwis_01649190,12/19/09,2.206375232,,
nwis_01649190,12/20/09,2.222416793,,
nwis_01649190,12/21/09,2.198925697,,
nwis_01649190,12/22/09,2.020917438,,
nwis_01649190,12/23/09,2.085562653,,
nwis_01649190,12/24/09,2.156383917,,
nwis_01649190,12/25/09,1.944147094,,
nwis_01649190,12/26/09,1.66176209,,
nwis_01649190,12/27/09,1.533195545,,
nwis_01649190,12/28/09,1.672498511,,
nwis_01649190,12/29/09,1.948307014,,
nwis_01649190,12/30/09,2.005990296,,
nwis_01649190,12/31/09,1.861917259,,
nwis_01649190,1/1/10,1.676763027,,
nwis_01649190,1/2/10,2.045980198,,
nwis_01649190,1/3/10,2.221768414,,
nwis_01649190,1/4/10,2.208319018,,
nwis_01649190,1/5/10,2.180960401,,
nwis_01649190,1/6/10,2.11424982,,
nwis_01649190,1/7/10,2.072843145,,
nwis_01649190,1/8/10,2.121669677,,
nwis_01649190,1/9/10,2.211559058,,
nwis_01649190,1/10/10,2.22290309,,
nwis_01649190,1/11/10,2.214475516,,
nwis_01649190,1/12/10,2.186623493,,
nwis_01649190,1/13/10,2.141038059,,
nwis_01649190,1/14/10,2.071394572,,
nwis_01649190,1/15/10,1.920642951,,
nwis_01649190,1/16/10,1.75430704,,
nwis_01649190,1/17/10,1.607375111,,
nwis_01649190,1/18/10,1.475699136,,
nwis_01649190,1/19/10,1.506542654,1.783831081,
nwis_01649190,1/20/10,1.536019607,,
nwis_01649190,1/21/10,1.670445535,1.523966884,
nwis_01649190,1/22/10,1.592109098,1.983827885,
nwis_01649190,1/23/10,1.686874974,1.677176349,
nwis_01649190,1/24/10,1.547162683,1.825929079,
nwis_01649190,1/25/10,0.900335562,,
nwis_01649190,1/26/10,1.297949154,1.503277662,
nwis_01649190,1/29/10,2.053858607,,
nwis_01649190,1/30/10,2.21836475,,
nwis_01649190,1/31/10,2.221930507,1.383320187,
nwis_01649190,2/1/10,2.217716495,1.804594848,
nwis_01649190,2/2/10,2.194068712,1.696152694,
nwis_01649190,2/3/10,2.001979421,,
nwis_01649190,2/4/10,1.849172429,1.578048693,
nwis_01649190,2/9/10,2.227118131,1.669647843,
nwis_01649190,2/10/10,2.227118131,,
nwis_01649190,2/11/10,2.235064135,,
nwis_01649190,2/12/10,2.228415235,,
nwis_01649190,2/13/10,2.221606323,,
nwis_01649190,2/14/10,2.176107524,,
nwis_01649190,2/15/10,2.121831007,1.774746858,
nwis_01649190,2/16/10,1.984340604,,
nwis_01649190,2/17/10,1.975847155,1.625834628,
nwis_01649190,2/18/10,1.820365687,1.82713538,
nwis_01649190,2/19/10,1.74828317,1.184048008,
nwis_01649190,2/20/10,1.7071135,1.176653184,
nwis_01649190,2/21/10,1.650557866,1.511368579,
nwis_01649190,2/24/10,1.507482766,1.45474051,
nwis_01649190,2/25/10,1.550302651,1.144418323,
nwis_01649190,2/26/10,1.763346084,1.204923637,
nwis_01649190,2/27/10,1.561610438,,
nwis_01649190,2/28/10,1.501999377,,
nwis_01649190,3/1/10,1.434437026,0.786573241,
nwis_01649190,3/2/10,1.491193483,0.929488877,
nwis_01649190,3/3/10,1.485401321,0.698062355,
nwis_01649190,3/4/10,1.424446371,0.647138797,
nwis_01649190,3/5/10,1.379236131,0.618111153,
nwis_01649190,3/6/10,1.400737737,0.500711158,
nwis_01649190,3/9/10,1.098187014,0.528919862,0.684987237
nwis_01649190,3/10/10,1.007588247,1.226611879,1.951904127
nwis_01649190,3/11/10,0.783498782,0.557477624,0.776613842
nwis_01649190,3/12/10,0.789249196,,0.631080928
nwis_01649190,3/13/10,0.847145605,,
nwis_01649190,3/14/10,0.867949297,,1.368063804
nwis_01649190,3/15/10,0.902922579,,0.796180449
nwis_01649190,3/16/10,0.753108889,,1.272080978
nwis_01649190,3/17/10,0.752353495,0.534535703,0.300904847
nwis_01649190,3/18/10,0.68538524,0.492322367,0.302343981
nwis_01649190,3/19/10,0.596883388,0.424131615,0.317317289
nwis_01649190,3/20/10,0.484592976,0.414167695,0.324448647
nwis_01649190,3/21/10,0.347575394,0.399918822,0.356053284
nwis_01649190,3/22/10,0.332473842,,1.098335392
nwis_01649190,3/25/10,0.52130717,0.727874167,0.861463967
nwis_01649190,3/26/10,0.722613095,0.53310497,0.524333035
nwis_01649190,3/27/10,0.971215441,0.661726066,0.700965569
nwis_01649190,3/28/10,0.853672965,0.863568922,0.633809971
nwis_01649190,3/29/10,0.624789993,,1.089799533
nwis_01649190,3/30/10,0.730911913,0.397422163,0.345233932
nwis_01649190,3/31/10,0.524892584,0.50365552,0.453334133
nwis_01649190,4/1/10,0.314425942,0.349621023,0.351260498
nwis_01649190,4/2/10,0.143181207,0.375593575,0.392800032
